title,location,job_id,level,job_url,keyword,description
Business Lead Consultant,"NL, VEENENDAAL",N/A,N/A,https://www.hso.com/careers/vacancies/business-lead-consultant/,Power Platform,"Wat ga je doen? Als Lead Business Consultant bij HSO, word je verantwoordelijk voor het adviseren van klanten over verbeteringen en optimalisaties van hun bedrijfsprocessen met behulp van Microsoft technologieën. Je speelt een cruciale rol in het verhogen van klanttevredenheid en zakelijke groei door middel van deskundig advies en strategische technologie-implementatie. Je wordt een integraal onderdeel van het klantenteam en naast je advies, richt jij je op:   Het samenwerken met Sales en account management, om zo de maximale potentie uit onze klanten en opdrachten te halen;  Het ontwikkelen en presenteren van verbeterprocessen (roadmaps) aan onze klanten;  Het uitdragen van advies over toekomstige Microsoft-ontwikkelingen;  Het vertalen van roadmaps naar concrete opdrachten voor het bredere klantenteam;   Het begeleiden en ondersteunen van andere consultants en developers, jij bent immers de functioneel expert en overziet en deelt kwaliteit, kennis en best practices;  Het actief afstemmen met je Customer Team Manager en klanten over de voortgang van verbeteringen en het in kaart brengen van potentiële kansen en eventuele uitdagingen.    Over Managed Services   Binnen HSO’s Managed Services helpen we onze klanten het maximale uit hun Microsoft Dynamics applicatielandschap, hun Azure Cloud Platfom en Data & AI-diensten te halen. We beheren alle Microsoft-applicaties, Azure Infra & Security, de Modern Workplace en Azure Integratie Services."
Data Engineer,"MK, SKOPJE",N/A,N/A,https://www.hso.com/careers/vacancies/data-engineer-2/,Power Platform,"We help companies modernize business operations, adopt intelligent automation, deliver real-time performance insights and connect the enterprise – accelerating the impact of digital transformation. Founded in 1987 and recognized as a trusted advisor, HSO is one of the world’s top business solution and implementation partners, large enough to serve, small enough to care. We are 100% dedicated to Microsoft technology, with practices that offer our clients a complete set of Microsoft cloud solutions from a single global partner. HSO is a proven global leader with unique delivery capabilities offered from our dedicated Microsoft practices in more than 31 offices across the Americas, Europe, Australia and Asia. HSO is a Gold Certified partner since 2002 and since 2006 has been a part of the Microsoft Dynamics Inner Circle, a prestige reserved for just 1% of Microsoft partners worldwide. Within HSO you’ll work with Microsoft Dynamics 365, Azure cloud platform and our unique, industry-specific solutions. Key Responsibilities  Develop and implement scalable data platforms; Design and build efficient ETL pipelines to integrate data from systems like D365 F&O, CE, SAP, and Oracle; Ensure data quality and validation through rigorous testing and procedures; Implement data security and privacy measures to comply with regulations and best practices; Stay up-to-date with the latest Azure and Python technologies and trends and learn and pass relevant Microsoft exams (DP-203: Data Engineering on Microsoft Azure, DP-600 Fabric Analytics Engineer Associate);"
HSO GS -D365 Finance Functional Managed Services : 8+ Years,"REMOTE, IN",N/A,N/A,https://www.hso.com/careers/vacancies/hso-gs-d365-finance-functional-managed-services-8plus-years/,Power Platform,"Position: Microsoft Dynamics 365 Finance and Operations Managed Services Consultant Location: India (Remote) Type: Full-time Department: Managed Service Overview We are seeking a highly skilled Microsoft Dynamics 365 Finance and Operations Managed Services Managing Consultant to join our team. The ideal candidate will have extensive experience in implementing, managing, and optimizing Microsoft Dynamics 365 Finance and Operations solutions. This role involves working closely with clients to enhance their business processes, provide expert guidance, and ensure the smooth operation of their ERP systems.   Key Responsibilities: Managed Services Support: Provide ongoing support, maintenance, and optimization of D365 FO systems within a managed services agreement.  Upgrades & Maintenance: Oversee regular system upgrades and maintenance to ensure optimal performance and compliance with the latest features. Analysis & Reporting: Utilize Dynamics 365 reporting tools to generate insights and analytics, helping clients make informed business decisions. Experience with Power BI and Power Platform a plus. Implementation & Configuration: Should have implementation experience in Finance and Project accounting module Business Process Analysis: Analyze client business processes to identify needs and map them to D365 FO functionalities, ensuring alignment and efficient workflows.  Functional Design & Documentation: Develop functional design documents, business requirement documents, and other necessary documentation to guide support team Testing & Quality Assurance: Conduct thorough testing of implemented solutions to ensure functionality, data integrity, and user acceptance.  Training & Support: Provide training to client users on D365 FO functionalities and support them with troubleshooting and ongoing issues.  Collaboration: Work with internal teams (technical, other functional consultants, project managers) and client stakeholders to ensure successful project outcomes.  Problem Solving: Troubleshoot issues, identify root causes, and propose effective solutions to address problems within the system.  Skills & Qualifications: Strong Knowledge of D365 FO: Deep understanding of D365 FO modules, particularly Finance and project accounting module including core functionalities Business Acumen: Ability to understand client business processes, challenges, and requirements to design effective solutions.  Consulting & Communication Skills: Excellent communication, interpersonal, and presentation skills to effectively interact with clients, internal teams, and end-users.  Problem-Solving Skills: Ability to troubleshoot issues, identify root causes, and implement effective solutions.  Project Management Skills: Good to have project management skills"
HSO International - Azure Integration Services Architect,"NL, AMSTERDAM",N/A,N/A,https://www.hso.com/careers/vacancies/hso-international-azure-integration-architect-d365/,Power Platform,"Position  Azure (Integration) Architect  Department  The Cloud team at HSO International, the global partner for multinational companies is looking for a seasoned Azure Integration Architect who is looking to take the next step at a Global scale  Location  Europe, Amsterdam, and or remote   Requirements  To apply for this role, you must currently be living in the EU region and hold full working rights for the EU.  Work across the globe  Take the next step!  Are you looking for a job where you develop yourself quickly and immediately receive a lot of responsibility? Are you a seasoned Azure (Integration) Architect? Then we are looking for you.   The business  Founded in 1989, HSO specializes in implementing, integrating, optimizing and maintaining enterprise solutions based on Microsoft Dynamics 365, Microsoft Dynamics AX, Microsoft Dynamics CRM and Microsoft Office 365 with a focus on multinational enterprises in industries such as Distribution, Retail, Manufacturing and Services (Construction, O&G, Professional Services, Field Service, Equipment Rental).  Leading Microsoft Partner  HSO belongs to the elite Microsoft Dynamics Inner Circle, restricted to the top 1% of all Microsoft partners worldwide, and has delivered successful implementations in almost every country in the world. Today the business employs c. 1.220 professionals and maintains a worldwide presence with locations in Europe, North America, and Asia.  What does that mean for you?  We don’t just want you to join HSO International, we want you to stay! We don’t want you to have a job with us; we want you to have a career with us.  We are ambitious to continue to be a world-class global implementation company. Our people are ambitious for the company and they are ambitious for themselves. We’ll hire you not just because of where you’ve been and what you’ve done, but of where you can go and what you can do in the future.  Responsibilities Designing and delivering Azure API and associated data platform solutions  Designing and integrating Azure platforms in a manner that allows the management and provision of data in a secure and reliable manner  Documentation of solutions (e.g. data models, configurations, and setup)  Research emerging technologies and trends to ensure the best possible outcomes are achieved  Evaluate architectural integration options in terms of cost, benefits, risk, and systems fit to provide recommendations  Communicate the integration strategy with key stakeholders to gain input, buy-in, and influence decision-making  Work with other functional leads to understand the constraints, assumptions, issues and imperatives relating to their domain and determine how to address these over time  Own and actively manage the integration platform roadmaps and associated designs  Produce project integration architecture deliverables and review lower-level design documentation"
Senior Finance Consultant | MSD365 Project Operations,"NL, VEENENDAAL",N/A,N/A,https://www.hso.com/careers/vacancies/senior-finance-consultant-msd365-project-operations-1/,Power Platform,"Wil je je kennis van financiële processen inzetten op uitdagende projecten? En zorg je voor een vlekkeloze implementatie van MS Dynamics 365F&O? Dan zoeken we jou! Introductie van de rol Als Senior Finance Consultant Professional Services sleutel je in wisselende projectteams aan het ontwerp, de realisatie en implementatie van Microsoft Dynamics 365 voor klanten in de Professional services industrie. Veel van onze projecten zijn zogenaamde platform projecten dit betekent dat we Dynamics 365 CE en Dynamics 365 FO integreren. Met jouw kennis zet je rock-solid oplossingen neer bij onze klanten, stuk voor stuk indrukwekkende spelers die jou een unieke inkijk geven in hun business. Wat ga je doen? Je fungeert als volwaardig sparringpartner voor collega’s en klanten; Je werkt in wisselende projectteams aan de implementatie van de financiële modules; Je functioneert als adviseur bij klanten op niveau van directie en management en vertaalt de vraagstukken van onze klanten naar concrete oplossingen en begeleidt het complete implementatietraject; Je hebt een leidende rol in de uitvoering van simulaties met kerngebruikers en je houdt je ook bezig met het verzamelen en delen van branche-/productkennis met andere collega’s; Je analyseert en optimaliseert huidige financiële bedrijfsprocessen en zorgt samen met de klant en collega Consultants voor de inrichting van het systeem. Over het team Je bent onderdeel van de Service Line Unified Operations, een onderdeel van HSO Nederland. Unified Operations is een geoliede projectservices organisatie met een uitstekende reputatie op het gebied van ERP. Samen met de andere Servicelines binnen HSO kunnen we de complete Microsoft Stack aanbieden (Modern Workplace, AI, Data & Analytics, CE, Power Platform, Azure Integrations,  e.d.). Het totale team van onze Service Line bestaat momenteel uit ruim 100 professionals, onder leiding van de Service Line Director Arie Martin van den Akker."
Lead Consultant Microsoft Dynamics 365 CRM (m/w/d) - bundesweit,"DE, BÖBLINGEN",N/A,N/A,https://www.hso.com/careers/vacancies/lead-consultant-microsoft-dynamics-365-crm-mwd-bundesweit/,Power Platform,"Gestalte mit uns, wie Technologie Unternehmen verändert – und deine Karriere gleich mit.   HSO gehört seit über 21 Jahren zum Microsoft Inner Circle – der exklusiven Top 1 % aller Partner weltweit – und wurde 26-mal als Microsoft Partner of the Year ausgezeichnet. Mit über 30 Jahren Erfahrung, 2.800 Mitarbeitenden aus 43 Nationen und 33 Standorten weltweit verbinden wir technologische Exzellenz mit tiefem Branchenverständnis.   Bei HSO arbeitest du an innovativen Projekten, direkt an der Schnittstelle zwischen Business und moderner Microsoft Cloud – von Dynamics über Azure bis hin zu Data & AI.   Du willst nicht nur beraten, sondern gestalten? Dann werde Teil von HSO und bring dein Know-how dorthin, wo es zählt: in internationale Projekte, moderne Technologien und ein Team, das deinen Anspruch teilt, besser zu sein als gestern.  Du übernimmst die fachliche Leitung von CRM-Projekten : Du führst die Kunden durch alle Projektphasen – von der Anforderungsanalyse über die Konzeption bis zur Umsetzung mit Microsoft Dynamics 365 CRM Beraten, gestalten, umsetzen : Du bist zentraler Ansprechpartner für unsere Kunden, verstehst ihre Prozesse und entwickelst innovative Lösungen in den Modulen Sales, Marketing, Customer Service oder Field Service Projektsteuerung und -koordination : Du planst Aufgaben, stimmst dich mit internen und externen Stakeholdern ab und sorgst für eine reibungslose Umsetzung im Team Technisches Verständnis einsetzen : Du passt Dynamics 365 individuell an – durch Customizing und Low-Code/No-Code – und sorgst für nachhaltige Lösungen Impulse im Pre-Sales setzen : Du unterstützt im Vertriebsprozess, erstellst Konzepte, führst Präsentationen durch und positionierst dich als Lösungsexperte Wissen teilen : In Schulungen und Workshops sorgst du dafür, dass unsere Kunden Dynamics 365 effizient nutzen – mit Begeisterung und Kompetenz Weiterentwicklung begleiten : Auch nach Go-Live bleibst du verlässlicher Partner und begleitest die kontinuierliche Optimierung im Rahmen von Managed Services Im Team vorangehen : Du arbeitest eng mit deinen Kolleg:innen zusammen, förderst Austausch und treibst gemeinsam Erfolge voran"
Professional Services Sales Representative - AI and Data Platforms,"AU, NORTH SYDNEY",N/A,N/A,https://www.hso.com/careers/vacancies/professional-servies-sales-representative-ai-and-data-platforms/,Power Platform,"About Us At Aware Group, an HSO company, we're at the forefront of leveraging AI and data platforms to drive transformative business solutions. Our dynamic team is committed to innovating and providing world-class services to our clients. We collaborate with our partners on data modernization, data migration & AI projects. In the fast paced AI Industry, every project introduces new opportunities to learn and apply new skills – check out our Aware Group's & HSO's websites to learn about the impactful projects we’ve done recently. This role will focus on sales in Australia, with opportunities to work across NZ, Asia Pacific, North America and Europe. About Our Team Based in Hamilton, NZ, with offices in Auckland, Wellington, North Sydney, and Melbourne. We serve diverse industries, focusing on Professional Services, Financial Services, Healthcare, Retail, Manufacturing, and Government. We collaborate across the HSO Group’s business units and subsidiaries. Our team is intelligent, passionate, and dedicated to delivering high-value, world-class solutions. We prioritize work-life balance, knowing that when our people thrive, the HSO Group thrives. Hybrid work model: 3+ days in a work office—ours, our partners’, or our clients’. We foster a high-trust, flexible environment where you can align your work and life goals. As a Professional Services Sales Representative focused on AI and Data Platforms, you will... Drive sales of HSO’s Professional Services related to AI and Data Platform solutions, demonstrating the transformative impact of these technologies on client businesses. Identify and develop new business opportunities within assigned territories or accounts, focusing on the sales of AI and Data-related services. Work closely with expert technical and consulting teams to craft compelling proposals that align Aware/HSO’s capabilities with our clients' strategic goals. Maintain relationships with existing clients while actively seeking out new clientele to expand Aware/HSO’s footprint in the AI and Data market. Conduct market research and analysis to understand emerging trends and develop targeted sales strategies. Engage with clients to conduct needs assessments, presenting tailored solutions that leverage Aware/HSO’s expertise in AI and Data Platforms. Lead product demonstrations and workshops to illustrate the capabilities of our offerings and their potential business applications. Negotiate contracts and close sales effectively to hit quarterly sales targets. Provide regular updates and forecasting reports to sales management regarding pipeline status and business development activities."
Solution Architect Manufacturing MSD365 (m/w/d) - bundesweit,"DE, BÖBLINGEN",N/A,N/A,https://www.hso.com/careers/vacancies/solution-architect-manufacturing-msd365-mwd-bundesweit/,Power Platform,"Gestalte mit uns, wie Technologie Unternehmen verändert – und deine Karriere gleich mit. HSO gehört seit über 21 Jahren zum Microsoft Inner Circle – der exklusiven Top 1 % aller Partner weltweit – und wurde 26-mal als Microsoft Partner of the Year ausgezeichnet. Mit über 30 Jahren Erfahrung, 2.800 Mitarbeitenden aus 43 Nationen und 33 Standorten weltweit verbinden wir technologische Exzellenz mit tiefem Branchenverständnis. Bei HSO arbeitest du an innovativen Projekten, direkt an der Schnittstelle zwischen Business und moderner Microsoft Cloud – von Dynamics über Azure bis hin zu Data & AI. Du willst nicht nur beraten, sondern gestalten? Dann werde Teil von HSO und bring dein Know-how dorthin, wo es zählt: in internationale Projekte, moderne Technologien und ein Team, das deinen Anspruch teilt, besser zu sein als gestern. WAS DICH ERWARTET: Ausgangsbasis : Die HSO ist führender Microsoft Partner bei der Implementierung von Microsoft Dynamics 365 bei produzierenden Unternehmen. Wir betreuen diese Kunden hier in allen End to End Prozessen und bedienen uns dabei der gesamten Microsoft Dynamics 365 Plattform. Beratung und Lösungsfindung : Als Solution Architect Manufacturing ist deine Hauptaufgabe, produzierende Unternehmen dabei zu unterstützen, die richtigen IT-Lösungen für ihre spezifischen Geschäftsanforderungen zu finden. In der Rolle des Solution Architects bist du ein wesentlicher Teil des Projekt-Governance-Teams und übernimmst, zusammen mit dem PM und dem Industrie-Lead, die Verantwortung für Scope, Architectur, Budget sowie Qualität in unseren Projekten. Du arbeitest eng mit den Kunden zusammen, um ihre Geschäftsprozesse zu verstehen und zu analysieren. Auf Grundlage dieser Informationen entwickelst du maßgeschneiderte Lösungen und Konzepte, die größtenteils auf Microsoft Dynamics 365 basieren. Implementierung und Führung: Nachdem du die passende Lösung unter Berücksichtigung des Best-Practice-Ansatz mit dem Projekt-Team konzipiert hast, bist du für die fachliche Implementierung und Integration von Microsoft Dynamics 365 in die bestehende IT-Infrastruktur des Kunden verantwortlich. Du steuerst und führst dabei das HSO-Projekt-Team sowie den Kunden, um das Projekt erfolgreich und in guter Qualität umzusetzen. Technisches Know-how: Du bist auf dem neuesten Stand der Entwicklungen in Microsoft Dynamics 365 und insbesondere im Rahmen der Abwicklung von Fertigungsunternehmen. Dies erfordert kontinuierliche Weiterbildung und die Fähigkeit, technisches Wissen in geschäftliche Lösungen umzusetzen. Tools und Methoden@HSO: Du wendest unsere ausgezeichnete Projektmethodik HSO Excellerate™ in klassischer oder agiler Ausprägung an und nutzt Microsoft Dynamics 365 Unified Operations sowie weitere moderne Produkte wie die Microsoft Power Platform."
Finance Transformation Manager,"REMOTE, GB",N/A,N/A,https://www.hso.com/careers/vacancies/finance-transformation-manager-2/,Power Platform,"About HSO HSO is a business transformation partner with deep industry expertise and global reach. HSO leverages the full power of the Microsoft Cloud to transform the way in which people work and engage customers, ultimately accelerating the impact of cloud transformation and improving overall business performance. By leveraging the power of Dynamics 365, Generative AI, Data, AI, Copilot capabilities and the full Microsoft Cloud; HSO helps companies innovate faster by modernising business operations, adopting data-driven intelligent automation, delivering real-time insights and connecting the enterprise. Founded in 1987, HSO has more than 2,500 professionals throughout Europe, North America, and Asia and is one of the world’s top business solution and implementation partners and a member of Microsoft’s elite Inner Circle, representing the top 1 percent of partners worldwide. HSO specialises in industry sectors such as Retail, Manufacturing, Professional Services, Financial Services and Public Sector. As an award-winning partner, HSO has been recognized as the global winner of the 2023 Partner of the Year Award for D365 Finance and as a Finalist for D365 Sales and Marketing. In addition to Best Tech Company 2021 to Work For and the 6th Best Large Company to Work For in 2022. At HSO we take pride in being large enough to serve, but small enough to care. We are uniquely positioned to empower you to transform your career without compromising your life and we take pride in investing as much in our people as we do in our clients. At HSO we transform the way in which people work and how businesses operate to get results for our clients. This takes exceptional cutting-edge technology, knowledge, talent, determination and entrepreneurial spirit. Our culture and values support entrepreneurial mindsets and attitudes where your voice will always be heard. Job Purpose We are seeking a highly skilled and experienced finance qualified, transformation leader to join our HSO family. As a Finance Transformation Manager, you will build relationships with customers which inspire and guide customers on their finance transformation journey from envisaging to creating overall strategy, overseeing the design and delivery of overall finance transformation and following it through with regular engagements to continue to support them throughout their cloud adoption. Our Finance Transformation Manager will work in 3 major phases across customer engagements: 1. Inspire and Engage Provide inspiring sessions on how HSO can support the finance transformation within customer organisations. Demonstrate how this can be achieved with process and technology content and understanding, linking these changes to the customer business and IT strategies, as well as justifying it with finance specific measures. Underpinning engagements with credibility that positions HSO as a trusted advisor to the CFO. 2. Strategy Definition and Architectural Design Taking direction from the customer and with deep understanding of their constraints, you will support engagements to transform finance functions, and as part of wider Enterprise Architecture phases. This process will create board ready packs for projects and approaches which we can sell and are based on sound principles enabling a successful delivery. Through your expertise and approach you will become a trusted advisor to the customer and provide ongoing advice and detail to support business transformation and technology implementation. 3. Governance and Account Development Once projects are in flight you will support the technology implementation with finance focussed transformation services, looking at how to effectively redesign processes, reporting and structures within their organisations."
Xurrent Application Administrator,"NL, AMSTERDAM",N/A,N/A,https://www.hso.com/careers/vacancies/xurrent-application-administrator/,Power Platform,"At HSO, we’re on a mission to empower our teams with smart, scalable systems that help us serve our clients better and faster. As our new Xurrent Application Administrator, you’ll become a key member of our Business Systems team, working at the heart of a major transformation. Xurrent (4me) is our new internal service management platform, designed to streamline operations and elevate the support we provide to our clients.  In this role, you won’t just be maintaining a system—you’ll be shaping how over 300 colleagues in our Managed Services team interact with it daily. You’ll work closely with business stakeholders to tailor the platform to real-world needs, ensuring it evolves in step with our services. With a high degree of autonomy, you’ll have the opportunity to take ownership of the platform and play a central role in how effectively we deliver value to our clients.  As a Xurrent Application Administrator at HSO, you will play a pivotal role in our dedicated IT team and responsible for configuring and maintaining the Xurrent Service Management Platform. You will collaborate with business owners to implement new services and ensure up-to-date documentation and training for users.  Your key responsibilities and tasks in this role will include:   User and Role Management: Oversee the creation, modification, and management of user accounts and roles to ensure secure and efficient access control.  Service Management Configuration: Design, configure, and optimize service management processes and workflows to enhance operational efficiency.  Automation: Develop and implement automations to streamline repetitive tasks and improve system performance.  CMDB Management: Set up, maintain, and manage the Configuration Management Database (CMDB) to ensure accurate and up-to-date asset information.  Self-Service Portals: Create and manage intuitive self-service customer portals to enhance user experience and reduce support workload."
Developer Microsoft D365 Finance & Operations,"NL, VEENENDAAL",N/A,N/A,https://www.hso.com/careers/vacancies/developer-microsoft-d365-finance-operations/,Power Platform,"Are you a software developer with a passion for Microsoft D365 and Finance & Operations?    Role Overview  We are looking for a passionate and skilled Medior D365 Finance & Operations Developer to join our growing team. In this role, you will be responsible for designing, developing, and maintaining customizations and integrations within the Microsoft Dynamics 365 F&O platform. You’ll work closely with functional consultants, business analysts, and other developers to deliver high-quality ERP solutions that support our business processes.    What Will You Do?  Develop and customize solutions within Microsoft Dynamics 365 F&O using X++, .NET, and other Microsoft technologies.  Collaborate with functional teams to translate business requirements into technical specifications.  Design and implement data integrations between D365 F&O and other systems (e.g., Azure services, Power Platform, third-party APIs).  Participate in code reviews, testing, and deployment processes.  Organize knowledge sharing sessions.  Coach junior developers as a buddy.  Troubleshoot and resolve technical issues in existing customizations and integrations.  Maintain documentation for developed solutions and technical processes.  Stay up to date with Microsoft updates, best practices, and new features in the D365 ecosystem.    About the Team  In the Finance & Operations department of Unified Operations, you’ll be part of a dynamic and collaborative environment focused on implementing and optimizing Microsoft Dynamics 365 F&O. You’ll work alongside a team of experienced dedicated professionals, each bringing their own expertise to long-term, impactful projects. Together, we help structure and improve financial and operational processes for our clients, guiding them through digital transformation with a hands-on, consultative approach.  We believe in continuous improvement not just in our methods and technologies, but in our people. That means investing in professional development, encouraging innovation, and fostering a culture of knowledge sharing and support. If you're looking to grow your skills while making a real difference, this is the team for you."
HSO International - Senior Functional Consultant - D365 Supply Chain,"REMOTE, NL, AMSTERDAM",N/A,N/A,https://www.hso.com/careers/vacancies/hso-international-senior-functional-consultant-d365-supply-chain/,Power Platform,"Role : Senior Functional Consultant Department : Global Managed Services You will be part of our Customer Care Team, responsible for solving complex functional incidents and delivering continuous improvement in Dynamics 365 for our International customers. What are you going to do? You will be responsible as the functional point of contact within the team, working together with the Technical Consultants  and the Service Delivery Manager, providing the highest possible level of support and Managed Services for our customers. You will perform functional tasks, such as Incident Management, Root Cause Analysis & Resolution, work on Request for Change (RFC), feature/module implementation, new release assessment, User Training and Documentation. Besides this, you will play an important role in our Continuous Service Improvement initiative that focusses on delivering and optimizing our services to provide even more quality and value to our customers. To be a successful consultant, you should demonstrate a customer-centric attitude and strong teamwork skills. You should also possess excellent communication and analytical abilities, be proactive, organized, and results-oriented. Working on incidents can be quite stressful, so you need to be able to handle that also. Responsibilities: Deliver high-quality business and software application services to clients. The creation of high-quality and sustainable client solutions. Meet customer expectations of business knowledge, skills and behavior. 2nd and 3rd line functional Incident Management and Incident Escalations (occasionally outside normal business hours for Prio-A incidents). Problem Management and Root Cause Analysis / Root Cause Resolution. Develop and deliver Design Document documents and work on functional/integrations changes (RFC projects). Develop, test, document and deploy changes and improvements. Participating in final stages of projects delivery (UAT, Hyper Care), managing project handover to GMS. Assessing customer feedback and using your creativity to establish, improve, and refine services. Communicate progress updates to relevant parties. Participate in pre-sales activities as requested. Always represent HSO International professionally and positively. Advise customers on industries’ best practices proactively."
(Senior) Consultant Microsoft Dynamics 365 Customer Service (m/w/d) - bundesweit,"DE, BÖBLINGEN",N/A,N/A,https://www.hso.com/careers/vacancies/senior-consultant-microsoft-dynamics-365-customer-service-mwd-bundesweit/,Power Platform,"Gestalte mit uns, wie Technologie Unternehmen verändert – und deine Karriere gleich mit.   HSO gehört seit über 21 Jahren zum Microsoft Inner Circle – der exklusiven Top 1 % aller Partner weltweit – und wurde 26-mal als Microsoft Partner of the Year ausgezeichnet. Mit über 30 Jahren Erfahrung, 2.800 Mitarbeitenden aus 43 Nationen und 33 Standorten weltweit verbinden wir technologische Exzellenz mit tiefem Branchenverständnis.   Bei HSO arbeitest du an innovativen Projekten, direkt an der Schnittstelle zwischen Business und moderner Microsoft Cloud – von Dynamics über Azure bis hin zu Data & AI.   Du willst nicht nur beraten, sondern gestalten? Dann werde Teil von HSO und bring dein Know-how dorthin, wo es zählt: in internationale Projekte, moderne Technologien und ein Team, das deinen Anspruch teilt, besser zu sein als gestern.  Deine Aufgaben: Beratung von Kunden bei der Digitalisierung von Customer-Service-Prozessen mit Fokus auf eine ganzheitliche Customer Experience Entwicklung innovativer Konzepte und Umsetzung von Lösungen auf Basis von MS Dynamics 365 und der Power Platform Optimierung und Automatisierung von Serviceprozessen durch den Einsatz von KI und Chatbots Integration von Call-Center- und Telefonielösungen in MS Dynamics Customer Service Planung und Durchführung von Workshops sowie Trainings für Kunden Leitung und Mitwirkung an Projekten zur Einführung neuer Technologien und zur Verbesserung bestehender Prozesse"
D365 F&O Solution Architect,"AU, SYDNEY",N/A,N/A,https://www.hso.com/careers/vacancies/d365-fo-solution-architect/,Power Platform,"Location: Sydney Employment type: Full time Seniority: Senior HSO is expanding and we are looking for an experienced Solution Architect to join our D365 Finance & Operations team, with experience in manufacturing. The D365 F&O Solution Architect is a senior role providing solution leadership through consulting engagements. As an Solution Architect, you will be responsible for providing strategic advice and subject matter expertise in the relevant industry. You will work closely with clients to develop high-level and detailed designs for Dynamics 365 Finance & Operations (F&O) implementations. Additionally, you will act as the design authority and provide oversight during project delivery. Key Responsibilities: Develop solutions that meet client requirements using best-of-breed technologies and methodologies. Translate business requirements into technology requirements for inclusion in contracts and statements of work (SOW). Provide advice, high-level and detailed designs during project delivery engagements. Ensure quality oversight at various stages of the project lifecycle. Create solution proposals and cost models for projects, including software, support/maintenance, and services. Produce responses to request for proposals (RFPs). Act as the design authority and technical escalation point for projects. Collaborate with the project delivery team to develop customer account plans and roadmaps. Manage projects through the entire project lifecycle, ensuring high customer satisfaction."
Dynamics 365 CE Support Functional Consultant,"AU, SYDNEY",N/A,N/A,https://www.hso.com/careers/vacancies/dynamics-365-ce-support-functional-consultant/,Power Platform,"HSO is a leading Microsoft Partner with an established pedigree in Dynamics. Although we are relatively new to the ANZ region, we have quickly made our mark as a safe pair of hands for customers' D365 implementations. Our rapid growth over the last 2 years means we are now looking for a Dynamics 365 CE Support Functional Consultant to join our growing team. This role can be based in Australia or New Zealand (Sydney / Melbourne / Brisbane / Auckland / Christchurch). Position Overview The Dynamics 365 CE Support Functional Consultant is responsible for providing advanced functional support and expertise on Microsoft Dynamics 365 Customer Engagement (CE) applications. This role involves troubleshooting and resolving issues, configuring and customizing the platform, and ensuring that clients maximise the value of their Dynamics 365 CE investments. Key Responsibilities Functional Support: Provide functional support for Dynamics 365 CE applications, addressing issues related to configuration, customization, workflows, and integrations.Issue Resolution: Troubleshoot and resolve functional problems, logging and managing support tickets through to resolution. Client Communication: Maintain clear and effective communication with clients, understanding their needs and providing timely updates on issue resolution. Configuration and Customization: Configure and customize Dynamics 365 CE as per business requirements, including entity creation, form customization, and workflow automation. Training and Documentation: Provide training to users on Dynamics 365 CE functionalities and create comprehensive documentation for processes and configurations. Continuous Improvement: Identify opportunities for system and process improvements and collaborate with development teams to implement changes. Compliance and Best Practices: Ensure all configurations and customizations comply with Microsoft best practices and organizational guidelines."
Microsoft Dynamics CRM Lead Technical Consultant,"REMOTE, US",N/A,N/A,https://www.hso.com/careers/vacancies/microsoft-dynamics-crm-lead-technical-consultant-1/,Power Platform,"As a Dynamics CRM Lead Technical Consultant you can expect to… Engage in developing value-adding solutions that meet the requirements of the clients' changing business needs   Be responsible for risk assessment, as-is and to-be processes, and gap fit verification   Provide business process consulting to help define the problem, propose and create the solution   Guide teams on project processes, deliverables and contribute to the proposal development, client training and internal capability building, as well as help detail the project scope   Define the design sessions and workshop agendas and meetings   Support the deployment of D365 CRM/Integration customizations by creating installation procedures and documentation   Develop within D365 CRM system, specifically with C#, JS w/ Angular JS Framework, XRM Page model, configuration of forms, workflows etc.   Develop Power Apps within D365   Develop Integrations (.NET, SSIS) using Microsoft’s latest integration APIs, WebAPI & KingswaySoft    Ensure that there is a formal process in place for testing and issues resolution; Drive the team to resolve all issues identified during the testing and QA phases   Sound great? If so, you'll have... Configuring, customizing & designing solutions    Multitasking, being flexible & paying close attention to detail     Leading a Technical Team on a project ensuring coding standards and approaches are maintained   Working in a highly collaborative team environment as well as working independently with minimal supervision    Solving complex problems with creative solutions    Learning new concepts quickly and thoroughly    Promoting the mission and  Shared Values  of our company"
